cod_material,nr_qtd_estoque,ds_classe_estoque,ds_tipo_estoque
95ecac0e6ee3e0f5fe09543604866759cbdcc93a9b9822afbf193d3b4636c046,8.0,Utilização Livre,Matéria Prima
c921d4c6f7452c7e341e68d5f161ee111ec37666bb3151df3f8a1c94a0ace178,1.0,Utilização Livre,Matéria Prima
7046c00171b9a409f6cb2f3e14dd3bc7489f0760ffdc26f3cfcc719eff7fa19e,2.0,Utilização Livre,Matéria Prima
0e985150b2a7424402026a39710c96d098ce3e0502ccc04cbb7c791e5a174067,3.0,Utilização Livre,Matéria Prima
cb1d29aea394a76e3ac634578f755cc070a8dcd7cfb4ba19958307bd60ba98c3,20.0,Utilização Livre,Matéria Prima
b50ae695c10c24f53d992831327fd7088103cc45a22713693f7ce3448e50109e,16.0,Utilização Livre,Produto Pronto
c295479ff5d5e0a320f695ea1e2697137221d094772261bae27abed90b466e37,120.0,Utilização Livre,Matéria Prima
b0cf10b55b88d53a52b43d2a965c74ed1b940bb64d192e66f3bdaf5c9c7361bc,63.0,Utilização Livre,Matéria Prima
297a74c53f398b3278b2191e2ad5f6cb554c4032e099fcbb1e63398268161fd0,2.0,Utilização Livre,Produto em Elaboração
82df525b820da16736e4b2f20400082d968cb54e404e02b09023378febd44ae3,4.0,Utilização Livre,Produto em Elaboração
bb6d873808755dc43a1d9cae5234bfbe22af33e04051bc2a453dbe8316421670,191.0,Utilização Livre,Matéria Prima
4ffa225e100e8c44b246a99108bd5a3cfadf6b56c2d1456b1f2ee687ee2deef3,1.0,Utilização Livre,Matéria Prima
3a8374b7cfedc2cc721c19efa2ecfb7688e7ec194d5f52faade1780d5ab8f50b,38.0,Utilização Livre,Matéria Prima
829cac9dd4789e4b080ea363f41dd4418f0f89c71573cf9ab62b2b53932d359e,4800.0,Utilização Livre,Matéria Prima
4d64abb20f06e05b11527971b7975f23d3736fa6aaf67d8d1f78242ae9a6163b,114.0,Utilização Livre,Matéria Prima
72a8ba8e46f3a72dc971f1122936140f3b2cc31195363c055504181b0d8d23e5,3.0,Utilização Livre,Matéria Prima
e4116c0f2960f2c82f16ad4d7535062f797d51352bc466fe05f864553c609f53,45.0,Utilização Livre,Matéria Prima
dbe3785af0d7cb8715d4bc6802fc248ff31b14067d2f05500191d6a21c043252,6.0,Utilização Livre,Matéria Prima
d915e6f6aaecef4e2637ed1bbbd641ccfa352868ff41477612faa72452ff6bfb,6.0,Utilização Livre,Matéria Prima
a3e82216e08c991179822a10236399acf2f6545db86f92c602b14f9cec4bb519,1.0,Utilização Livre,Produto Pronto
fdb4c7afda27f8d778c952c398e8c749513e0ab789413c5559166dd609493181,4.0,Utilização Livre,Matéria Prima
75ed0059792f248c6fad8d2f543671e33feb28c7400911ff744925284b92052c,39.0,Utilização Livre,Matéria Prima
965d9ec3a57a6b83eebe46a1ba0db18921867702f0e2d2bd7135f91a6898483e,6324.0,Utilização Livre,Matéria Prima
9241ebefa9b9892ebe8abbf8e650a0b54272fdceda49350022f74f62fb02862a,1694.0,C/ Fornecedor,Matéria Prima
5892ffb342489b0dbd7c6b5b1f82bd2ce54d2e9b378f1fee94b572b7ec4b34cb,17.0,Utilização Livre,Matéria Prima
88597add6eb6e0dbc0818258c20adcc3d0e48127e8d0564e2bc36ae01ca96cdb,6536.0,Utilização Livre,Matéria Prima
0839dbc0adb73d0c870ad020ead45ddf38d9016140d942c08b119274793ca540,305.0,Utilização Livre,Matéria Prima
bd6fb4793b36b77265948d25f2a2ae84b893c43b9f1097509449fd53e5f5934c,1774.0,Utilização Livre,Matéria Prima
46980017bbe6cda00b3a5a68074dc5adce1bff4a1497a326593d8a8a0a48895f,3.0,Utilização Livre,Matéria Prima
1b264938687d6ea30dc4a562263f7d847fead87f55744f67e705ab5fd7bd9813,10.0,Utilização Livre,Matéria Prima
531cf66be7d2c2ed5b376080f1c4a5cd6eceb8de44c391e126272bca1bb7d2f1,19110.0,Utilização Livre,Produto em Elaboração
65c62d30c20eddc0edc68b8fb98ad636d52d90c72537154825c5fddae2935772,227.2,Utilização Livre,Matéria Prima
e9c108a0d8c10df8d3d2e703e82675727683e31122ae3b49f1674b7f4c5caa3d,6.322,Utilização Livre,Matéria Prima
e5616d67975e1d53ccdd29da35ac6efc3f0bb8249f1300aea469345f8b9a1387,20.0,Utilização Livre,Matéria Prima
551091bad5c740935091758faafd7244e897b1718fde2c8c189b8e2e4316f831,78.0,Utilização Livre,Matéria Prima
2cd1766a74b72a93c34e934996e716c566a488575b5f1babf230981489ea8d2e,33.0,Utilização Livre,Matéria Prima
c6c5006b99a7972a321aa39ec91fc6ce3ce0a288b158be4dea57b6ecc5a3673b,761.507,Utilização Livre,Matéria Prima
ecf6d629782bae1b5bba35820c468166dec177780b950f41e331b5fe3fffb10c,1.0,Utilização Livre,Matéria Prima
41c41bac9bfddafd80ed8749bf0b19fda843a1b1ded822a339fc769afd48d823,1199.841,Utilização Livre,Matéria Prima
525b8f90c45d6d324697b6cfcb2b559314d8c44ffc8f5a077cfeb6bdbf7e0881,5.0,Utilização Livre,Uso e Consumo
b9c9627034542387b3bf5feaedfd1d98513f7ff244e8329e2f99713906053dfe,8.072,Utilização Livre,Matéria Prima
c8e9e04089f990da2af4cd4fad8be97e5afe4cf921dd45e2816bacced58e5db5,20.0,Utilização Livre,Matéria Prima
37304c3aceaf3a2aa8cc16d2e388aea6a3a8bbca680817069f8956d6a69252eb,28.0,Utilização Livre,Uso e Consumo
919cd1b617859fab6b87e0e92c5d2171009861af609a60a16e092838b248b593,26.0,Utilização Livre,Matéria Prima
29fadfbf21bd5dc29d5cf05cecf9a01304857aabb90719457a899a4dd1573385,47.0,Utilização Livre,Matéria Prima
e660643af1846b8d40a13e5d8a025d25662989231a7c60690aa2001fd1544997,932.0,Utilização Livre,Matéria Prima
857f765c3c3fc795e970d9f5cef5a71a00a011485b7c21207448ae814c16e76a,36.0,Utilização Livre,Matéria Prima
f1623b90660ef30230ae9d18a5d1bdb83c0c081d251fe16358c47c5e23c44ed8,103.0,Utilização Livre,Matéria Prima
55aa559ff3c786bbd16202383e788b8b2ebb1374af2a0db5ce6e175396fe5b74,63.0,Bloqueado,Matéria Prima
a7ec1104c197d98460f4412e7fed6b5591b5529a7adb16e8907fb11bb40193a9,184.0,Utilização Livre,Matéria Prima
3481909d7a4258bbc73d72bf97eb6f48430af5c10685682caed38d0754856d83,1410.0,Utilização Livre,Matéria Prima
7d0865045adf3e412fa7f3a02b1095c7adbf8aea0d9599fa6422002888b81878,20.0,Utilização Livre,Matéria Prima
1826d01347caefa4617947724286af6434397e6592d7e846bdd538fef1978916,14.0,Utilização Livre,Matéria Prima
a13f6f267fc19e75355150f9987e6e0c3ea395edb91947c6aa3044353c5d55b3,1891.0,Utilização Livre,Matéria Prima
9df97e3e54b868547e2ae42bd20e9c05f52e60aa68ae830b61f485b93f1c6f34,2.0,Utilização Livre,Matéria Prima
debf71b2560261a797b36de4fc738b7c3192a6e93a482317cee7ceaa6a324b5f,1997.0,Utilização Livre,Matéria Prima
10f7b0954b5252ba22dd30f1269367b90ba6ed27496cbfd9654b8e529ffc5ffd,8.0,MTO,Produto em Elaboração
272f7e447eb756378b8e1e0d1e5dbf97cbdbb2cd2b048b5f1ca7574439ea0654,350.0,Utilização Livre,Matéria Prima
03e6688c5b3844d49a064bc0245e1f51bb7ae3507bb76d6df3a124cab600f0d0,832.0,Utilização Livre,Matéria Prima
30d9af1eff6142e97b3390bf5286acd2fed9e011d9b41bfcf74b397e09253af3,2270.0,Utilização Livre,Matéria Prima
79c17a5b8797b7b6540fba5db254cb0720b50a5c7cff72621bc6eb0ecff8ac0e,8262.0,Utilização Livre,Matéria Prima
05a6350af15813de55b8629674b0ce510cf34c0f98f1d27726e6bd3d9720e260,284.0,Utilização Livre,Matéria Prima
7e92390ce1e6794233fedf2bd0dd68f186add64d56c6ce57fe00e5ea785591aa,60.0,Utilização Livre,Matéria Prima
60a323c181e24631e7fc4c377d742f87dd06d48d58f6de5fe4e0030e4035ad80,278.0,Utilização Livre,Matéria Prima
08f8b636730e18009d568ec5b2871699096ba95bf64f38eb0614b3af9e13cb46,239.0,Utilização Livre,Matéria Prima
106dd5fca3e05922fb57441495fa6f49abbc8c0641e4033f97a6fbf651a694b0,11.0,Utilização Livre,Matéria Prima
9ad697d72c83b8806763df36a5b9e381c87373b92f26724a00b33d4f00eaf8cb,980.0,Utilização Livre,Matéria Prima
f7b8a750840e18354495b97be5880461fbec40a5b264f56bdb355e838ef171c8,2427.0,Utilização Livre,Matéria Prima
da718c260363fc923ec43100b0b36e639ab514c7986c304577624a1e5079deb3,66.0,Utilização Livre,Matéria Prima
53304e0ded2073202cd94d687a132e1dccaa1fbe17d0bb4d66cc9b910bdc17f7,372.0,Utilização Livre,Matéria Prima
5f61e06072bc11fa3e44989dd4eb5446139eb1455c033912ee63ee00f0c7181d,18.0,Utilização Livre,Matéria Prima
383db6ec314f9d37fe6fc9a6a815a735b09a208d6593c3e101ca8b9f205d9c03,5.0,Utilização Livre,Matéria Prima
64cf380b9d04b9a4f8e0f421f5643a2bebcbdce822cf234ca22fde382f946042,18.0,Utilização Livre,Matéria Prima
3b527e04a877667c06c2b807fedcb1b6d80f96fb03b5abc87f72870ac8f6dc93,70.0,Utilização Livre,Matéria Prima
5d86f1a2a8317ba422646cf3fd774b9dc7a37349a05116c28728b88e51dc3113,47.0,Utilização Livre,Matéria Prima
18452183fc3bbbab51ba0d5fee417bd34fc60d48843be0fe6a6bb67601242de4,3254.0,C/ Fornecedor,Matéria Prima
f795ce971bd27c425658278c2150596a12f85234541e9daa8c6c96fdb21175c6,20.0,Utilização Livre,Matéria Prima
6fde37f1337ee0eddd2472cd7958f35248f558e490f96104de488a57855a2162,8.0,Utilização Livre,Matéria Prima
eb184a660de4a7642bf387636b4164187c5e1b326928fe4c65da96d62766e32b,600.0,Utilização Livre,Matéria Prima
8e53334d5438876e51cf0b4659459cdac329e169f402ace8c3eb879f638cf855,19.0,Utilização Livre,Matéria Prima
16e383654755321e683f473820e3817f90a6bc92ab0bc178bbf9b48c5102d9e1,76.0,C/ Fornecedor,Matéria Prima
b9e9089bab584a162f85bc1443f33205591fb448e9997b3872267e5d851b4b6c,4.0,Utilização Livre,Matéria Prima
9feac4ed7fc49284130146d96f62cb44f1a14c2656caf4cfd7e83cd67ea9590e,600.0,Utilização Livre,Matéria Prima
171dc92b2588c157587ab650d09c612ae0a1d0e48a0dfe1736d4945cd6459237,2927.0,Utilização Livre,Matéria Prima
ef83c4620a1289a07cc8b911999efa254aa35ed693cc07c618aaee397c3f3c1c,1036.0,Utilização Livre,Matéria Prima
dc26e109613ddf759736299181b754807aebf2ad1bdf3bf70e4522bf25b516ea,3487.0,Utilização Livre,Matéria Prima
c25d3432208f0f80ff00bbf771d4e52f4c8bc38f1aa28d0c3d9f05fb76ca6bbe,150.0,Utilização Livre,Matéria Prima
e4d2fc966540375035fffb3c465e72da8de2894e87dd2c5a294dedbf9acd4e5e,4030.0,Utilização Livre,Matéria Prima
0c8bfbcc34835cdb4b395a44dd7b3d22f697ea741ddbce2b20de786826e81f41,15032.0,Utilização Livre,Matéria Prima
617829f990d8285f87d00d0ef7777b9267057984d288afd32ce2690391d24e86,787.0,Utilização Livre,Matéria Prima
99dd5f0553eb7612151683c5a3461a84240b3ade02f80b23241a63d875f9c50a,1600.0,Utilização Livre,Matéria Prima
dbe95487bab0c59b32fdb8447a1c992bb5a368d550a9f82e1a4bc3ec5e1e88f2,72.0,Utilização Livre,Matéria Prima
f291f560f9bcfed76e0d66bb64fb0abbf0d6d508679e3fc941a3b75f59427570,3049.0,Utilização Livre,Matéria Prima
21c015bdb9f2d848b9c694acf929b014e0d171c59e748e019c5605603fd163d4,3911.0,Utilização Livre,Matéria Prima
ea3db2b5f6814f0acb271aeb8eadba730c95b7d69e6b1117442462860efde60a,2492.0,Utilização Livre,Matéria Prima
841a755a99c31cf4b122f401b75135633d71f0dc8eba7fbac8bf752c836c5a17,100.0,Utilização Livre,Matéria Prima
f89d4227f783958136f6660087271cc3c60c0ffbdc74fa2f73bc81adffdd3bff,2463.0,Utilização Livre,Matéria Prima
13da940735cddd81a4f23dce7257338d8decfedd59c77126a0b3ff0f9e12e5b6,340.0,Utilização Livre,Matéria Prima
ea53a04f4d2810d5c52200615e1bb5ecf7b6b80dc3140a18293d816c76d0f285,6.0,C/ Cliente,
18140b28a540975ee4da9100be84eb8088abb3115d6b761d86531a77ccd636bc,4420.0,Utilização Livre,Matéria Prima
0d6b641704b46b2179dc6fc28eb75ce12cad3ca411113b85e5c55992f722cf31,3572.0,Utilização Livre,Matéria Prima
0b5134dc3d427dd6f591e20d7305a8a21c08ca26fde0f4eefbdb30ae7ff918f5,11762.0,Utilização Livre,Matéria Prima
91edecfc446b681c73a632eca4b792f0c785afa4b484d8b11f417820a7357bf1,16.0,Utilização Livre,Matéria Prima
7571393b7dfa1a4dc5821a68dbe716573f4b86e282a3c072b107df479c823d73,3665.0,Utilização Livre,Matéria Prima
f771ea242d1ba9df261c1cfb5d52f5a4ef025f6582402eed6a3c922bb823ab35,11424.0,Utilização Livre,Matéria Prima
422d4a294e4075d825fbd71906955d4fa7ad1203c0b6f621f8077d5cb42ba6e8,1062.0,Utilização Livre,Matéria Prima
4f1e822b2af207c1aa9ab76fed3700ad2e2a236aba78f831769abd77150e7b7c,169.0,Utilização Livre,Matéria Prima
9a1d5caef315020ba4ee88f6ecf2a88d41c7a486ed2aadfcb9f9e9d32b514eea,215.0,Utilização Livre,Matéria Prima
11fa97509776bb4ebc18a128b6ff6b7d0923bd512d18f322a59cd0a61e820d82,2.0,Utilização Livre,Matéria Prima
259976b7e509c8ad80cf3b71967ccf58256a136c48e82a3f81a599968fe9ab82,42.0,Utilização Livre,Matéria Prima
4004e34c412bca17222416294c21b5273af4570d6b775d05bab4fb1a098cfebf,8.0,Utilização Livre,Matéria Prima
52e668ab6a00ed79303ff774842422c0771c1ee16764a75e3863827f6a138199,122.0,Utilização Livre,Matéria Prima
b8a3d0124eb198f68968946d2fb9187752ea992402bf27b90eda768c38716588,240.0,Utilização Livre,Matéria Prima
9d12ef845b9ba1e4fe9760ebff871a57bd02e632555dc88eeb9e57b8b42e6e43,89.0,Utilização Livre,Matéria Prima
5b458ce82cd00f463d798bd074681c9fc98105063dd6d061c85d4b33c9719357,40.0,Utilização Livre,Matéria Prima
3bc022282f766bb69f93b14b07752d670e9b20cae9194a8e2df861fbed5500cc,451.0,Utilização Livre,Matéria Prima
c8593de2e1983d82b8f30274b6b58d592bb16a0fe991c174dd50c97d071719fb,649.098,Utilização Livre,Matéria Prima
e39d8908e399749fe5d737eb78c254176016c46163ee53216d23e9e157afecb7,163.68,Utilização Livre,Matéria Prima
f9f8ad25d1ea3aed7ca59e1eb695d16d0d29e671e45e61ed6affd65d762fb0ce,270.0,Utilização Livre,Matéria Prima
96a88947a2d0e482e3aa8ac4efeb325d41d083b756a16883c8ae9aea8d40452f,6.0,Bloqueado,Matéria Prima
76449cd77e3c75daa9e72fe5da9715d23aa1136847998d5429a3cae82a0bb06d,2.0,Utilização Livre,Matéria Prima
a92c84b5491ee0f28d17d16c6dce76a5b2be06bad1e71b7b362ae23100d46fdb,4.0,Utilização Livre,Matéria Prima
bf19af8d9623c57c864895889a779f48f5f075701d43f7ea423f6d0ee08197d7,16.0,Utilização Livre,Matéria Prima
69364e16941863ed05010b0e7842cde40b05dc2e224d16d5bbfa45a7e638478b,53.0,Utilização Livre,Matéria Prima
f6498e1ccc9075422a1b166bd84af3159d0bb95c89d661efe343cace2b44bdaa,100.0,Utilização Livre,Matéria Prima
8031ac6db20e4d049d0e4beac4d9ea3294f260a2f9b3371b2feb806e3a7f532a,265.0,Utilização Livre,Matéria Prima
db13ae4afea21ad0d8a832f2a883cb1943de2d586c4c9acfbe0c94f1cf301583,20.0,Utilização Livre,Matéria Prima
6bed7f87efaa654c411d6ed956080164853b5eeb9d586fabf2e8d7bd329cea6d,7.0,Utilização Livre,Matéria Prima
24faad6037c0d0652eafffc4c478a6b98ebcb4b2c37e12dff18788c6304fc390,4.0,Utilização Livre,Matéria Prima
dee3f5c40a574e3d3aedcd7543a35629c502de020a20a5a0151f184641b57db5,1833.0,Utilização Livre,Matéria Prima
ae9236b393f1b7ff783b953288a654b2bd5cea18e193c14b0265f4d640e25ca2,1071.281,Utilização Livre,Matéria Prima
d64f52ff5511ef7a0737665628af3a57eace198392f2250d4602db275dca73fe,88.0,Utilização Livre,Matéria Prima
abac0eb3c373f937877d5ef4ec451b7d7f44ad476447f2a657bcea0d500877c2,1.0,Utilização Livre,Matéria Prima
14e0f51537aa492a7fa9e68d6b46eba97b789aeb6e9c66fbcadd0a4e9f93789e,229.0,Utilização Livre,Matéria Prima
465641ea8974e9a645f98e7eb18bb8861ef27c9becc7a00902ea8ac4a247cdb5,21012.78,Utilização Livre,Matéria Prima
6ad83e88d19261712c0f1e61278ede2f2b79fab5562dbf84887c9a4108dc033e,12.0,Utilização Livre,Matéria Prima
b62ad67150402ba37b73c787c2ec75d3337f9871374aad2adb10ec13af0b22e5,28.0,Utilização Livre,Matéria Prima
d71ea9b72cb23f2696cec5a5637a236a65ba02d0b2d166fe082b1d4994d59571,3.0,Utilização Livre,Matéria Prima
b3c239553fe1020c259aa0c9282f65556513ef13998e7150d5e91cf8118f54ef,139.0,Utilização Livre,Uso e Consumo
0951dcf8a2b54e75f606a5608ae26839c984a5cfc0fa1da23308432ea741f667,19.0,Utilização Livre,Matéria Prima
af47c54225f95e70836e1a5bfe3c9474985c7cae3b86949533f41fad6616673d,167.055,Utilização Livre,Matéria Prima
a7e7fc4d5e7e75051eb1094536fe10ce27272e6611f2689d49501e5eeac8d96f,26.0,Utilização Livre,Matéria Prima
4b028e43390e0aeffe3d50e1ab132329beddefca8688f4989e632e64674b82bc,139.0,Utilização Livre,Matéria Prima
6d8a4a9b7d37411d8e7c32148c39b21c9a70f5ad7731838345146beabd4b3c75,30.0,Utilização Livre,Matéria Prima
be245d32ecdd109acc21e9b820eb1a772f808ef6d023b0eb570352b2eb883bb1,6.0,Utilização Livre,Matéria Prima
9f4879c710e27d1054ef43bd07a0e8d768d73ec826367ebf5829da69f59fa8b8,12.0,Utilização Livre,Matéria Prima
b6e49b70dd3828f9f2e99e0041c46076fdfc1beb1419ec2f81b8394f93134a19,1.0,Utilização Livre,Matéria Prima
7f079e7fac099abbdb06bbaf4fd2e4c25ebece89ba962924004a57877cdc61e9,33.0,Utilização Livre,Matéria Prima
a7d2281716f8b4a35e44ece495698e427aff3dd17314299bcae362ff70fcbcca,43.0,Utilização Livre,Matéria Prima
9e21d8d280597495984f18addfc0834894e6b40cd9166beed2bf2290e275c55c,3.0,Utilização Livre,Matéria Prima
0bfa77ee82ee457f7aae250d4e335ed08291800b450fad5d0f7e96483703d85d,1.0,Utilização Livre,Matéria Prima
ee668f39a86ed0a5b017c16e2771e05df93772cf93853f985e4a06a1583bfe4b,7.0,Utilização Livre,Uso e Consumo
8696924eaf4809687774b67bc88abee933c1eb1b7e8a38adbcf9a82f1a4e723c,14.0,Utilização Livre,Matéria Prima
8b369974c4e21e4b482cd21033b48e59271d110c7f9003eac4445a5378e937bc,11.0,Utilização Livre,Uso e Consumo
c8b40633807dfbd08fcf1655c758d9778aa59741c476e634f10fcdfd2e4a3ff5,10.0,Utilização Livre,Matéria Prima
4bb019b7bf5bf25d3a67983ce2f2c7541657902b2ea2100d608736b0506c883b,547.0,Utilização Livre,Matéria Prima
e33605fb86bc69688f1e132c37902674f5f3a2aa530d2ef1a6f12b6f0f9a29d0,1298.0,Utilização Livre,Matéria Prima
a04a4eeb21c461e80b8032748ad2de516e1e6c02614905831f83caeb1f4be33d,742.0,Utilização Livre,Matéria Prima
002a0ca283372b29b015c9d8ce1f13c23744615ecd98845126cd0c9d9c7a2e9c,349.0,Utilização Livre,Matéria Prima
3618135ffd4a71c90ec73e6f1e0f369aeffa28f12024c46a24b977584a710474,297.0,Utilização Livre,Matéria Prima
f34be22f0068308714c34e8ce6c98f3974c9cddcf8fe7566abe52eb45dbecdb4,10.0,Utilização Livre,Matéria Prima
6b34bbb03bd30c1370d6c3efe5651b9256a1f17509ab3750f158b0f3ab919225,292.0,Bloqueado,Matéria Prima
e84fd3369bf06d1c7193da11d3702cd9872222deefc46124d768e18e3de53b20,4.0,Utilização Livre,Matéria Prima
67b5bc80115a64f0a62a129dd53a56db94847a0316427da6547ef59fdabf1f0f,1.0,Bloqueado,Matéria Prima
50a70069bfd5a328b858fa700c32ea16d397efa240ccd02320bc2409c698c210,43.0,Utilização Livre,Matéria Prima
fe91b7cac58709ac268fd3cb0ee3321f39127bffadfda0bb2e7f26a5fb450875,0.98,Utilização Livre,Matéria Prima
4ce8a4042d1633e1e706b7782ae4cf11319c7ce5d5f1113726b240f0c25c20e0,40.0,Utilização Livre,Matéria Prima
16c5bda74bec02340a93d1eb52bf4f540509852f525830cbd5aaa8982fd6a432,274.0,Utilização Livre,Matéria Prima
1b33c8d27c56de0f65c137aa59fd8c6d9cbf586de1f0f0fd48ddc7d151587d9e,26.0,Utilização Livre,Matéria Prima
a539829dc503cd54257bad8143eaee358407bb837925c01a43db7efa0390a680,1.0,Utilização Livre,Matéria Prima
334becceaec3b49b8025092257f2c3f972819184d0ca1d7a83bee9270fffffc5,106.0,Utilização Livre,Matéria Prima
743252806b4f3693fe183c058fda54705b0ce2e1687df0af911dba954184b392,555.0,Utilização Livre,Matéria Prima
9217363a1dc5a1f7da6ffc8d0edd70c720a9ffdae5210b64828fe1851f295089,138.0,Utilização Livre,Matéria Prima
a94ca9b210ba8dfa565bb8918f229274a299973e76a39ecef1692f74cc133ff3,304.0,Utilização Livre,Matéria Prima
db256245b071abea7b4dc75957b55f0ac39646d3b934b8f1b146957c577fa451,3.0,Utilização Livre,Matéria Prima
2f8ff85566b1f66198f6fd536f0a62fdcb4400602d20191fae98c41ca12dd668,368.0,Utilização Livre,Matéria Prima
e820360691100e61845103d42154906c8aed3621ac24cadf2c04fccbd94218c2,3767.0,Utilização Livre,Matéria Prima
0f5a0c14c29f9bd3c2d3afb18cb956598fb504ad4bc8ac1cc0b3a42fbe63cab2,178.0,Utilização Livre,Matéria Prima
cf1aa86d214df4a8111b6846c4b42e972959e26d2b4a1f33678abe1c0cdb22c9,6.0,C/ Cliente,
2e6d6cec793048f693519589fa22d8591413ffc5f36e17d420fdac2880620a5f,14.0,Utilização Livre,Matéria Prima
887ac43e44c0ff4aced2cd063aac9d071ff6a942eadc3684dfd86e579c115452,1660.0,Utilização Livre,Matéria Prima
e4a608e45a9da5f6f5beba8359d577366c2696296233e3d713b3db55a4c9e5f6,1142.0,Utilização Livre,Matéria Prima
d5e6e84456d375caab12875d178917616402ab6de9d19f54e8df9a424543124a,1384.0,Utilização Livre,Matéria Prima
539c4bc33d1d6c081baf9921ce15931cc998ba1bde60943b1ef400e72a7a38ee,490.0,Utilização Livre,Matéria Prima
6a23edddec6f5bde655b6cbfbc73f3c736ce7c308def75b2822e50201226a221,356.0,Utilização Livre,Matéria Prima
24cb27032098f49ab53d3840678a4644c195c8b4a7580219e5fcddf5f8175bf8,215.0,Utilização Livre,Matéria Prima
34809050e0f9014f79ef0df1340dbf1d7158e392b93ae87c44d062ac236f171c,422.0,Utilização Livre,Matéria Prima
1be1954603008829efb154043a5b4b5ad5f033f6e299b71510d872bf53440034,1400.0,Utilização Livre,Matéria Prima
f1112d3ea7f18a485c59116392946158b5f22ba2b67c3710415baad5a5f02ea3,268.0,Utilização Livre,Matéria Prima
888cf5862d9e1d2ebc5cb378581445ec0d64293629eaac359f1b21f234cf4f1d,120.0,Utilização Livre,Matéria Prima
5ee391c58e1442371cb6701e2aee381b207ee573d8552f1a44dca48ea2fbf9d6,13.0,Utilização Livre,Matéria Prima
9c8e0e7b26552e50974c4cbab7774c530fa4caa9d35e2032d0ae25473fbdf4b5,378.0,Utilização Livre,Matéria Prima
887a94229acf888d8d3513f7e411c29c3d57a290486a9825ee77b357e734725c,17590.0,Utilização Livre,Matéria Prima
2c5a2c6853245a4d68c99f4d71763f9249db10df62a6e5d00c827af5b7d4d14e,1849.0,Bloqueado,Matéria Prima
f7452952e550a4dbf839c3c4a41b953a9df7309acfe8bf04523052732f02f19b,8.0,MTO,Produto em Elaboração
12af9343d753410e8b34510d88f45602be19a54bd0e13c401e91de88975188fe,148.0,Utilização Livre,Matéria Prima
16f30558611a5e13a378391324bee99e1ae42ddc38e118b7bccf1721a326ded1,17.0,Utilização Livre,Matéria Prima
9b147cdb5ef5582955af1845178f0f0431881bf27ec3ab16be5cb04f5368cc97,316.0,Utilização Livre,Matéria Prima
03954954e04621e82c2c424a54812a7bca5f55871b498cbc684038d5be2ffac7,1.0,Utilização Livre,Matéria Prima
7e1d082221e3cd8ae8d3f7be8707e249fecb47a1823f2e9bd2145e672ce06ef3,150.0,Utilização Livre,Matéria Prima
071f693de2d7d7d71183952a33dd8ae93cbb7d4aa2742c568d472f9db1959ab0,4.0,Utilização Livre,Matéria Prima
27d496eed85ef88d1cf3d57990cdb210988d5aba948df61d726aca615bc4e386,2.0,Utilização Livre,Matéria Prima
748456a3454dda89ff65eca2cd4309178dc1f718d51ff2273e18059abb006e85,178.4,Utilização Livre,Matéria Prima
6f943e113fcd4eaf1987ae09ffad3eefd8b77e7c399f1fd7be52f02b89bd75dd,1168.0,Utilização Livre,Matéria Prima
1e381d52fd862be6b3687af5e19b288020b41b280fdd1a2a182ea9e6c902b392,18000.0,Utilização Livre,Matéria Prima
0bb0f1a812a91d522b5291ee9125cb95baf0de20a1b5e2f710888eaa3ce769dd,5.0,Utilização Livre,Matéria Prima
7308b1fa1a888e89c7138766686a28a993a18667610d3f1cae4392d050e089c3,381.0,Utilização Livre,Matéria Prima
ba117dbdfa23f2c4ad9ca232d29bd694e566927836f40000cc9ff69c9eb89614,24275.14,Utilização Livre,Matéria Prima
bf1721006896d7a705cbf73f2477e5bb467333d2d83e28f31562b990e3606542,5.0,Utilização Livre,Matéria Prima
b49226bca4dee36f18c04620edc780a1626a1744e11f41ec082d2215f0daf06c,4.0,Utilização Livre,Matéria Prima
0859030d983fc16ee196c675c835ee3d9df6c764b66740521b5df9f70fd3336a,4.0,MTO,Produto em Elaboração
