ID,Rodada,Data,Horário,Dia,Mandante,Visitante,Vencedor,Arena,Mandante Placar,Visitante Placar,Estado Mandante,Estado Visitante,Estado Vencedor,Período Ocorrido 
7059,26,2017-10-02,20:00,Segunda-feira,Ponte preta,Flamengo,Ponte preta,Moisés Lucarelli,1,0,SP,RJ,SP,noite
7060,28,2017-10-07,16:00,Sábado,Cruzeiro,Ponte preta,Cruzeiro,Mineirão,2,1,MG,SP,MG,tarde
7061,27,2017-10-11,19:30,Quarta-feira,Athlético-pr,Atlético-go,-,Arena da Baixada,2,2,PR,GO,-,noite
7062,27,2017-10-11,21:45,Quarta-feira,Atlético-mg,São paulo,Atlético-mg,Independência,1,0,MG,SP,MG,noite
7063,27,2017-10-11,19:30,Quarta-feira,Botafogo-rj,Chapecoense,Botafogo-rj,Engenhão,2,1,RJ,SC,RJ,noite
7064,27,2017-10-11,21:00,Quarta-feira,Corinthians,Coritiba,Corinthians,Arena Corinthians,3,1,SP,PR,SP,noite
7065,27,2017-10-11,21:45,Quarta-feira,Grêmio,Cruzeiro,Cruzeiro,Arena do Grêmio,0,1,RS,MG,MG,noite
7066,27,2017-10-11,21:45,Quarta-feira,Avaí,Vasco,Vasco,Ressacada,1,2,SC,RJ,RJ,noite
7067,27,2017-10-12,21:00,Quinta-feira,Palmeiras,Bahia,-,Pacaembu,2,2,SP,BA,-,noite
7068,27,2017-10-12,17:00,Quinta-feira,Flamengo,Fluminense,-,Maracanã,1,1,RJ,RJ,-,tarde
7069,27,2017-10-12,17:00,Quinta-feira,Ponte preta,Santos,-,Moisés Lucarelli,1,1,SP,SP,-,tarde
7070,27,2017-10-12,17:00,Quinta-feira,Vitória,Sport,Sport,Barradão,1,2,ES,PE,PE,tarde
7071,28,2017-10-14,21:00,Sábado,São paulo,Athlético-pr,São paulo,Pacaembu,2,1,SP,PR,SP,noite
7072,28,2017-10-14,19:00,Sábado,Vasco,Botafogo-rj,Vasco,Maracanã,1,0,RJ,RJ,RJ,noite
7073,28,2017-10-15,17:00,Domingo,Sport,Atlético-mg,-,Ilha do Retiro,1,1,PE,MG,-,tarde
7074,28,2017-10-15,19:00,Domingo,Bahia,Corinthians,Bahia,Fonte Nova,2,0,BA,SP,BA,noite
7075,28,2017-10-15,17:00,Domingo,Chapecoense,Flamengo,Flamengo,Arena Condá,0,1,SC,RJ,RJ,tarde
7076,28,2017-10-15,17:00,Domingo,Fluminense,Avaí,Fluminense,Maracanã,1,0,RJ,SC,RJ,tarde
7077,28,2017-10-15,19:00,Domingo,Coritiba,Grêmio,Grêmio,Couto Pereira,0,1,PR,RS,RS,noite
7078,28,2017-10-15,17:00,Domingo,Atlético-go,Palmeiras,Palmeiras,Olímpico Monumental,1,3,GO,SP,SP,tarde
7079,28,2017-10-16,20:00,Segunda-feira,Santos,Vitória,-,Pacaembu,2,2,SP,ES,-,noite
7080,29,2017-10-18,21:45,Quarta-feira,Avaí,Botafogo-rj,-,Ressacada,1,1,SC,RJ,-,noite
7081,29,2017-10-18,21:45,Quarta-feira,Corinthians,Grêmio,-,Arena Corinthians,0,0,SP,RS,-,noite
7082,29,2017-10-18,21:00,Quarta-feira,Atlético-mg,Chapecoense,Chapecoense,Independência,2,3,MG,SC,SC,noite
7083,29,2017-10-18,19:30,Quarta-feira,Coritiba,Cruzeiro,Coritiba,Couto Pereira,1,0,PR,MG,PR,noite
7084,29,2017-10-18,21:45,Quarta-feira,Fluminense,São paulo,Fluminense,Maracanã,3,1,RJ,SP,RJ,noite
7085,29,2017-10-18,19:30,Quarta-feira,Atlético-go,Vasco,Vasco,Serra Dourada,0,1,GO,RJ,RJ,noite
7086,29,2017-10-19,21:00,Quinta-feira,Sport,Santos,-,Ilha do Retiro,1,1,PE,SP,-,noite
7087,29,2017-10-19,20:00,Quinta-feira,Vitória,Athlético-pr,Athlético-pr,Barradão,2,3,ES,PR,PR,noite
7088,29,2017-10-19,21:00,Quinta-feira,Flamengo,Bahia,Flamengo,Luso Brasileiro,4,1,RJ,BA,RJ,noite
7089,29,2017-10-19,20:00,Quinta-feira,Palmeiras,Ponte preta,Palmeiras,Pacaembu,2,0,SP,SP,SP,noite
7090,30,2017-10-21,17:00,Sábado,Vasco,Coritiba,-,Maracanã,1,1,RJ,PR,-,tarde
7091,30,2017-10-22,17:00,Domingo,Cruzeiro,Atlético-mg,Atlético-mg,Mineirão,1,3,MG,MG,MG,tarde
7092,30,2017-10-22,17:00,Domingo,Athlético-pr,Sport,Athlético-pr,Arena da Baixada,2,1,PR,PE,PR,tarde
7093,30,2017-10-22,19:00,Domingo,Ponte preta,Avaí,Avaí,Moisés Lucarelli,1,2,SP,SC,SC,noite
7094,30,2017-10-22,17:00,Domingo,Bahia,Vitória,Bahia,Fonte Nova,2,1,BA,ES,BA,tarde
7095,30,2017-10-22,19:00,Domingo,Chapecoense,Fluminense,Chapecoense,Arena Condá,2,0,SC,RJ,SC,noite
7096,30,2017-10-22,17:00,Domingo,Grêmio,Palmeiras,Palmeiras,Arena do Grêmio,1,3,RS,SP,SP,tarde
7097,30,2017-10-22,17:00,Domingo,Santos,Atlético-go,Santos,Vila Belmiro,1,0,SP,GO,SP,tarde
7098,30,2017-10-22,17:00,Domingo,São paulo,Flamengo,São paulo,Pacaembu,2,0,SP,RJ,SP,tarde
7099,30,2017-10-23,20:00,Segunda-feira,Botafogo-rj,Corinthians,Botafogo-rj,Engenhão,2,1,RJ,SP,RJ,noite
7100,31,2017-10-28,21:00,Sábado,Athlético-pr,Chapecoense,-,Arena da Baixada,0,0,PR,SC,-,noite
7101,31,2017-10-28,19:00,Sábado,Flamengo,Vasco,-,Maracanã,0,0,RJ,RJ,-,noite
7102,31,2017-10-28,17:00,Sábado,São paulo,Santos,São paulo,Pacaembu,2,1,SP,SP,SP,tarde
7103,31,2017-10-29,18:00,Domingo,Vitória,Atlético-go,-,Barradão,1,1,ES,GO,-,tarde
7104,31,2017-10-29,17:00,Domingo,Fluminense,Bahia,-,Maracanã,1,1,RJ,BA,-,tarde
7105,31,2017-10-29,17:00,Domingo,Atlético-mg,Botafogo-rj,-,Independência,0,0,MG,RJ,-,tarde
7106,31,2017-10-29,19:00,Domingo,Avaí,Grêmio,-,Ressacada,2,2,SC,RS,-,noite
7107,31,2017-10-29,18:00,Domingo,Sport,Coritiba,Coritiba,Ilha do Retiro,3,4,PE,PR,PR,tarde
7108,31,2017-10-29,17:00,Domingo,Ponte preta,Corinthians,Ponte preta,Moisés Lucarelli,1,0,SP,SP,SP,tarde
7109,31,2017-10-30,20:00,Segunda-feira,Palmeiras,Cruzeiro,-,Palestra Itália,2,2,SP,MG,-,noite
7110,32,2017-11-04,21:00,Sábado,Coritiba,Avaí,Coritiba,Couto Pereira,4,0,PR,SC,PR,noite
7111,32,2017-11-04,19:00,Sábado,Botafogo-rj,Fluminense,Fluminense,Engenhão,1,2,RJ,RJ,RJ,noite
7112,32,2017-11-04,17:00,Sábado,Santos,Atlético-mg,Santos,Vila Belmiro,3,1,SP,MG,SP,tarde
7113,32,2017-11-04,19:00,Sábado,Atlético-go,São paulo,São paulo,Serra Dourada,0,1,GO,SP,SP,noite
7114,32,2017-11-05,19:00,Domingo,Chapecoense,Sport,-,Arena Condá,1,1,SC,PE,-,noite
7115,32,2017-11-05,19:00,Domingo,Vasco,Vitória,-,Maracanã,1,1,RJ,ES,-,noite
7116,32,2017-11-05,18:00,Domingo,Bahia,Ponte preta,Bahia,Fonte Nova,2,0,BA,SP,BA,tarde
7117,32,2017-11-05,17:00,Domingo,Corinthians,Palmeiras,Corinthians,Arena Corinthians,3,2,SP,SP,SP,tarde
7118,32,2017-11-05,17:00,Domingo,Cruzeiro,Athlético-pr,Cruzeiro,Mineirão,1,0,MG,PR,MG,tarde
7119,32,2017-11-05,17:00,Domingo,Grêmio,Flamengo,Grêmio,Arena do Grêmio,3,1,RS,RJ,RS,tarde
7120,33,2017-11-08,19:30,Quarta-feira,Avaí,Bahia,Bahia,Ressacada,1,2,SC,BA,BA,noite
7121,33,2017-11-08,21:00,Quarta-feira,Sport,Botafogo-rj,Botafogo-rj,Ilha do Retiro,1,2,PE,RJ,RJ,noite
7122,33,2017-11-08,21:00,Quarta-feira,Athlético-pr,Corinthians,Corinthians,Arena da Baixada,0,1,PR,SP,SP,noite
7123,33,2017-11-08,21:45,Quarta-feira,Flamengo,Cruzeiro,Flamengo,Luso Brasileiro,2,0,RJ,MG,RJ,noite
7124,33,2017-11-08,19:30,Quarta-feira,Ponte preta,Grêmio,Grêmio,Moisés Lucarelli,0,1,SP,RS,RS,noite
7125,33,2017-11-08,21:45,Quarta-feira,Santos,Vasco,Vasco,Vila Belmiro,1,2,SP,RJ,RJ,noite
7126,33,2017-11-08,21:45,Quarta-feira,Vitória,Palmeiras,Vitória,Barradão,3,1,ES,SP,ES,noite
7127,33,2017-11-09,20:00,Quinta-feira,São paulo,Chapecoense,-,Pacaembu,2,2,SP,SC,-,noite
7128,33,2017-11-09,21:00,Quinta-feira,Fluminense,Coritiba,-,Maracanã,2,2,RJ,PR,-,noite
7129,33,2017-11-09,20:00,Quinta-feira,Atlético-mg,Atlético-go,Atlético-mg,Independência,3,2,MG,GO,MG,noite
7130,34,2017-11-11,17:00,Sábado,Botafogo-rj,Athlético-pr,Athlético-pr,Engenhão,0,1,RJ,PR,PR,tarde
7131,34,2017-11-11,19:00,Sábado,Corinthians,Avaí,Corinthians,Arena Corinthians,1,0,SP,SC,SP,noite
7132,34,2017-11-12,18:00,Domingo,Bahia,Atlético-mg,-,Fonte Nova,2,2,BA,MG,-,tarde
7133,34,2017-11-12,19:00,Domingo,Coritiba,Ponte preta,-,Couto Pereira,1,1,PR,SP,-,noite
7134,34,2017-11-12,17:00,Domingo,Vasco,São paulo,-,São Januário,1,1,RJ,SP,-,tarde
7135,34,2017-11-12,17:00,Domingo,Grêmio,Vitória,-,Alfredo Jaconi,1,1,RS,ES,-,tarde
7136,34,2017-11-12,17:00,Domingo,Atlético-go,Sport,Atlético-go,Olímpico Monumental,2,0,GO,PE,GO,tarde
7137,34,2017-11-12,19:00,Domingo,Cruzeiro,Fluminense,Cruzeiro,Mineirão,3,1,MG,RJ,MG,noite
7138,34,2017-11-12,17:00,Domingo,Palmeiras,Flamengo,Palmeiras,Palestra Itália,2,0,SP,RJ,SP,tarde
7139,34,2017-11-13,20:00,Segunda-feira,Chapecoense,Santos,Chapecoense,Arena Condá,2,0,SC,SP,SC,noite
7140,35,2017-11-15,21:45,Quarta-feira,Vasco,Atlético-mg,-,São Januário,1,1,RJ,MG,-,noite
7141,35,2017-11-15,19:30,Quarta-feira,Cruzeiro,Avaí,-,Mineirão,2,2,MG,SC,-,noite
7142,35,2017-11-15,21:45,Quarta-feira,Corinthians,Fluminense,Corinthians,Arena Corinthians,3,1,SP,RJ,SP,noite
7143,35,2017-11-15,19:30,Quarta-feira,Grêmio,São paulo,Grêmio,Arena do Grêmio,1,0,RS,SP,RS,noite
7144,35,2017-11-15,17:00,Quarta-feira,Ponte preta,Athlético-pr,Ponte preta,Moisés Lucarelli,2,1,SP,PR,SP,tarde
7145,35,2017-11-16,20:00,Quinta-feira,Botafogo-rj,Atlético-go,Atlético-go,Engenhão,1,2,RJ,GO,GO,noite
7146,35,2017-11-16,21:00,Quinta-feira,Bahia,Santos,Bahia,Fonte Nova,3,1,BA,SP,BA,noite
7147,35,2017-11-16,20:00,Quinta-feira,Chapecoense,Vitória,Chapecoense,Arena Condá,2,1,SC,ES,SC,noite
7148,35,2017-11-16,21:00,Quinta-feira,Coritiba,Flamengo,Coritiba,Couto Pereira,1,0,PR,RJ,PR,noite
7149,35,2017-11-16,20:00,Quinta-feira,Palmeiras,Sport,Palmeiras,Palestra Itália,5,1,SP,PE,SP,noite
7150,36,2017-11-19,17:00,Domingo,São paulo,Botafogo-rj,-,Pacaembu,0,0,SP,RJ,-,tarde
7151,36,2017-11-19,17:00,Domingo,Atlético-go,Chapecoense,-,Olímpico Monumental,1,1,GO,SC,-,tarde
7152,36,2017-11-19,17:00,Domingo,Vitória,Cruzeiro,-,Barradão,1,1,ES,MG,-,tarde
7153,36,2017-11-19,19:00,Domingo,Atlético-mg,Coritiba,Atlético-mg,Independência,3,0,MG,PR,MG,noite
7154,36,2017-11-19,19:00,Domingo,Athlético-pr,Vasco,Athlético-pr,Arena da Baixada,3,1,PR,RJ,PR,noite
7155,36,2017-11-19,17:00,Domingo,Flamengo,Corinthians,Flamengo,Luso Brasileiro,3,0,RJ,SP,RJ,tarde
7156,36,2017-11-19,19:00,Domingo,Santos,Grêmio,Santos,Vila Belmiro,1,0,SP,RS,SP,noite
7157,36,2017-11-19,17:00,Domingo,Sport,Bahia,Sport,Ilha do Retiro,1,0,PE,BA,PE,tarde
7158,36,2017-11-20,20:00,Segunda-feira,Avaí,Palmeiras,Avaí,Ressacada,2,1,SC,SP,SC,noite
7159,36,2017-11-20,17:00,Segunda-feira,Fluminense,Ponte preta,Fluminense,Maracanã,2,0,RJ,SP,RJ,tarde
7160,37,2017-11-25,17:00,Sábado,Fluminense,Sport,Sport,Maracanã,1,2,RJ,PE,PE,tarde
7161,37,2017-11-26,17:00,Domingo,Grêmio,Atlético-go,-,Arena do Grêmio,1,1,RS,GO,-,tarde
7162,37,2017-11-26,17:00,Domingo,Corinthians,Atlético-mg,-,Arena Corinthians,2,2,SP,MG,-,tarde
7163,37,2017-11-26,17:00,Domingo,Avaí,Athlético-pr,Avaí,Ressacada,1,0,SC,PR,SC,tarde
7164,37,2017-11-26,19:00,Domingo,Bahia,Chapecoense,Chapecoense,Fonte Nova,0,1,BA,SC,SC,noite
7165,37,2017-11-26,19:00,Domingo,Flamengo,Santos,Santos,Luso Brasileiro,1,2,RJ,SP,SP,noite
7166,37,2017-11-26,17:00,Domingo,Coritiba,São paulo,São paulo,Couto Pereira,1,2,PR,SP,SP,tarde
7167,37,2017-11-26,17:00,Domingo,Cruzeiro,Vasco,Vasco,Mineirão,0,1,MG,RJ,RJ,tarde
7168,37,2017-11-26,17:00,Domingo,Ponte preta,Vitória,Vitória,Moisés Lucarelli,2,3,SP,ES,ES,tarde
7169,37,2017-11-27,20:00,Segunda-feira,Palmeiras,Botafogo-rj,Palmeiras,Palestra Itália,2,0,SP,RJ,SP,noite
7170,38,2017-12-03,17:00,Domingo,Santos,Avaí,-,Vila Belmiro,1,1,SP,SC,-,tarde
7171,38,2017-12-03,17:00,Domingo,São paulo,Bahia,-,Morumbi,1,1,SP,BA,-,tarde
7172,38,2017-12-03,17:00,Domingo,Botafogo-rj,Cruzeiro,-,Engenhão,2,2,RJ,MG,-,tarde
7173,38,2017-12-03,17:00,Domingo,Atlético-go,Fluminense,-,Olímpico Monumental,1,1,GO,RJ,-,tarde
7174,38,2017-12-03,17:00,Domingo,Atlético-mg,Grêmio,Atlético-mg,Independência,4,3,MG,RS,MG,tarde
7175,38,2017-12-03,17:00,Domingo,Athlético-pr,Palmeiras,Athlético-pr,Arena da Baixada,3,0,PR,SP,PR,tarde
7176,38,2017-12-03,17:00,Domingo,Chapecoense,Coritiba,Chapecoense,Arena Condá,2,1,SC,PR,SC,tarde
7177,38,2017-12-03,17:00,Domingo,Vitória,Flamengo,Flamengo,Barradão,1,2,ES,RJ,RJ,tarde
7178,38,2017-12-03,17:00,Domingo,Sport,Corinthians,Sport,Ilha do Retiro,1,0,PE,SP,PE,tarde
7179,38,2017-12-03,17:00,Domingo,Vasco,Ponte preta,Vasco,São Januário,2,1,RJ,SP,RJ,tarde
7180,1,2018-04-14,19:00,Sábado,Vitória,Flamengo,-,Barradão,2,2,ES,RJ,-,noite
7181,1,2018-04-14,16:00,Sábado,Cruzeiro,Grêmio,Grêmio,Mineirão,0,1,MG,RS,RS,tarde
7182,1,2018-04-14,21:00,Sábado,Santos,Ceará,Santos,Pacaembu,2,0,SP,CE,SP,noite
7183,1,2018-04-15,11:00,Domingo,América-mg,Sport,América-mg,Independência,3,0,MG,PE,MG,manhã
7184,1,2018-04-15,19:00,Domingo,Athlético-pr,Chapecoense,Athlético-pr,Arena da Baixada,5,1,PR,SC,PR,noite
7185,1,2018-04-15,16:00,Domingo,Corinthians,Fluminense,Corinthians,Arena Corinthians,2,1,SP,RJ,SP,tarde
7186,1,2018-04-15,16:00,Domingo,Internacional,Bahia,Internacional,Beira Rio,2,0,RS,BA,RS,tarde
7187,1,2018-04-15,16:00,Domingo,Vasco,Atlético-mg,Vasco,São Januário,2,1,RJ,MG,RJ,tarde
7188,1,2018-04-16,20:00,Segunda-feira,Botafogo-rj,Palmeiras,-,Engenhão,1,1,RJ,SP,-,noite
7189,1,2018-04-16,20:00,Segunda-feira,São paulo,Paraná,São paulo,Morumbi,1,0,SP,PR,SP,noite
7190,2,2018-04-21,16:00,Sábado,Bahia,Santos,Bahia,Fonte Nova,1,0,BA,SP,BA,tarde
7191,2,2018-04-21,19:00,Sábado,Flamengo,América-mg,Flamengo,Maracanã,2,0,RJ,MG,RJ,noite
7192,2,2018-04-22,19:00,Domingo,Grêmio,Athlético-pr,-,Arena do Grêmio,0,0,RS,PR,-,noite
7193,2,2018-04-22,16:00,Domingo,Ceará,São paulo,-,Castelão,0,0,CE,SP,-,tarde
7194,2,2018-04-22,16:00,Domingo,Chapecoense,Vasco,-,Arena Condá,1,1,SC,RJ,-,tarde
7195,2,2018-04-22,16:00,Domingo,Atlético-mg,Vitória,Atlético-mg,Independência,2,1,MG,ES,MG,tarde
7196,2,2018-04-22,11:00,Domingo,Paraná,Corinthians,Corinthians,Vila Capanema,0,4,PR,SP,SP,manhã
7197,2,2018-04-22,16:00,Domingo,Fluminense,Cruzeiro,Fluminense,Maracanã,1,0,RJ,MG,RJ,tarde
7198,2,2018-04-22,16:00,Domingo,Palmeiras,Internacional,Palmeiras,Pacaembu,1,0,SP,RS,SP,tarde
7199,2,2018-04-23,20:00,Segunda-feira,Sport,Botafogo-rj,-,Ilha do Retiro,1,1,PE,RJ,-,noite
7200,3,2018-04-28,16:00,Sábado,Botafogo-rj,Grêmio,Botafogo-rj,Engenhão,2,1,RJ,RS,RJ,tarde
7201,3,2018-04-29,16:00,Domingo,Bahia,Athlético-pr,-,Fonte Nova,0,0,BA,PR,-,tarde
7202,3,2018-04-29,16:00,Domingo,Palmeiras,Chapecoense,-,Allianz Parque,0,0,SP,SC,-,tarde
7203,3,2018-04-29,19:00,Domingo,Internacional,Cruzeiro,-,Beira Rio,0,0,RS,MG,-,noite
7204,3,2018-04-29,16:00,Domingo,Fluminense,São paulo,-,Maracanã,1,1,RJ,SP,-,tarde
7205,3,2018-04-29,16:00,Domingo,Atlético-mg,Corinthians,Atlético-mg,Independência,1,0,MG,SP,MG,tarde
7206,3,2018-04-29,16:00,Domingo,Ceará,Flamengo,Flamengo,Castelão,0,3,CE,RJ,RJ,tarde
7207,3,2018-04-29,16:00,Domingo,Paraná,Sport,Sport,Vila Capanema,1,2,PR,PE,PE,tarde
7208,3,2018-04-30,20:00,Segunda-feira,América-mg,Vitória,América-mg,Independência,2,1,MG,ES,MG,noite
7209,4,2018-05-05,19:00,Sábado,São paulo,Atlético-mg,-,Morumbi,2,2,SP,MG,-,noite
7210,4,2018-05-05,19:00,Sábado,Vasco,América-mg,Vasco,São Januário,4,1,RJ,MG,RJ,noite
7211,4,2018-05-06,11:00,Domingo,Corinthians,Ceará,-,Arena Corinthians,1,1,SP,CE,-,manhã
7212,4,2018-05-06,16:00,Domingo,Cruzeiro,Botafogo-rj,Cruzeiro,Mineirão,1,0,MG,RJ,MG,tarde
7213,4,2018-05-06,16:00,Domingo,Flamengo,Internacional,Flamengo,Maracanã,2,0,RJ,RS,RJ,tarde
7214,4,2018-05-06,16:00,Domingo,Vitória,Fluminense,Fluminense,Barradão,1,2,ES,RJ,RJ,tarde
7215,4,2018-05-06,19:00,Domingo,Grêmio,Santos,Grêmio,Arena do Grêmio,5,1,RS,SP,RS,noite
7216,4,2018-05-06,16:00,Domingo,Athlético-pr,Palmeiras,Palmeiras,Arena da Baixada,1,3,PR,SP,SP,tarde
7217,4,2018-05-06,19:00,Domingo,Sport,Bahia,Sport,Ilha do Retiro,2,0,PE,BA,PE,noite
7218,4,2018-05-07,20:00,Segunda-feira,Chapecoense,Paraná,-,Arena Condá,1,1,SC,PR,-,noite
7219,5,2018-05-12,16:00,Sábado,Grêmio,Internacional,-,Arena do Grêmio,0,0,RS,RS,-,tarde
7220,5,2018-05-13,16:00,Domingo,Bahia,São paulo,-,Fonte Nova,2,2,BA,SP,-,tarde
7221,5,2018-05-13,16:00,Domingo,Athlético-pr,Atlético-mg,Atlético-mg,Arena da Baixada,1,2,PR,MG,MG,tarde
7222,5,2018-05-13,16:00,Domingo,Chapecoense,Flamengo,Chapecoense,Arena Condá,3,2,SC,RJ,SC,tarde
7223,5,2018-05-13,16:00,Domingo,Corinthians,Palmeiras,Corinthians,Arena Corinthians,1,0,SP,SP,SP,tarde
7224,5,2018-05-13,11:00,Domingo,Cruzeiro,Sport,Cruzeiro,Mineirão,2,0,MG,PE,MG,manhã
7225,5,2018-05-13,19:00,Domingo,Santos,Paraná,Santos,Vila Belmiro,3,1,SP,PR,SP,noite
7226,5,2018-05-13,16:00,Domingo,Vasco,Vitória,Vitória,São Januário,2,3,RJ,ES,ES,tarde
7227,5,2018-05-14,20:00,Segunda-feira,Ceará,América-mg,-,Castelão,2,2,CE,MG,-,noite
7228,5,2018-05-14,20:00,Segunda-feira,Botafogo-rj,Fluminense,Botafogo-rj,Engenhão,2,1,RJ,RJ,RJ,noite
7229,6,2018-05-19,19:00,Sábado,Flamengo,Vasco,-,Maracanã,1,1,RJ,RJ,-,noite
7230,6,2018-05-19,16:00,Sábado,Atlético-mg,Cruzeiro,Atlético-mg,Independência,1,0,MG,MG,MG,tarde
7231,6,2018-05-19,21:00,Sábado,Palmeiras,Bahia,Palmeiras,Allianz Parque,3,0,SP,BA,SP,noite
7232,6,2018-05-20,16:00,Domingo,Sport,Corinthians,-,Arena Pernambuco,1,1,PE,SP,-,tarde
7233,6,2018-05-20,16:00,Domingo,Paraná,Grêmio,-,Vila Capanema,0,0,PR,RS,-,tarde
7234,6,2018-05-20,16:00,Domingo,América-mg,Botafogo-rj,América-mg,Independência,1,0,MG,RJ,MG,tarde
7235,6,2018-05-20,19:00,Domingo,Fluminense,Athlético-pr,Fluminense,Maracanã,2,0,RJ,PR,RJ,noite
7236,6,2018-05-20,16:00,Domingo,São paulo,Santos,São paulo,Morumbi,1,0,SP,SP,SP,tarde
7237,6,2018-05-20,11:00,Domingo,Vitória,Ceará,Vitória,Barradão,2,1,ES,CE,ES,manhã
7238,6,2018-05-21,20:00,Segunda-feira,Internacional,Chapecoense,Internacional,Beira Rio,3,0,RS,SC,RS,noite
7239,7,2018-05-26,21:00,Sábado,Atlético-mg,Flamengo,Flamengo,Independência,0,1,MG,RJ,RJ,noite
7240,7,2018-05-26,16:00,Sábado,Fluminense,Chapecoense,Fluminense,Maracanã,3,1,RJ,SC,RJ,tarde
7241,7,2018-05-26,19:00,Sábado,Palmeiras,Sport,Sport,Allianz Parque,2,3,SP,PE,PE,noite
7242,7,2018-05-27,11:00,Domingo,Paraná,Athlético-pr,-,Vila Capanema,0,0,PR,PR,-,manhã
7243,7,2018-05-27,16:00,Domingo,Botafogo-rj,Vitória,-,Engenhão,1,1,RJ,ES,-,tarde
7244,7,2018-05-27,16:00,Domingo,Bahia,Vasco,Bahia,Fonte Nova,3,0,BA,RJ,BA,tarde
7245,7,2018-05-27,16:00,Domingo,Santos,Cruzeiro,Cruzeiro,Pacaembu,0,1,SP,MG,MG,tarde
7246,7,2018-05-27,19:00,Domingo,Ceará,Grêmio,Grêmio,Castelão,0,1,CE,RS,RS,noite
7247,7,2018-05-27,16:00,Domingo,Internacional,Corinthians,Internacional,Beira Rio,2,1,RS,SP,RS,tarde
7248,7,2018-05-27,19:00,Domingo,América-mg,São paulo,São paulo,Independência,1,3,MG,SP,SP,noite
7249,8,2018-05-30,21:45,Quarta-feira,Grêmio,Fluminense,-,Arena do Grêmio,0,0,RS,RJ,-,noite
7250,8,2018-05-30,21:00,Quarta-feira,Chapecoense,Ceará,Chapecoense,Arena Condá,2,0,SC,CE,SC,noite
7251,8,2018-05-30,21:45,Quarta-feira,Cruzeiro,Palmeiras,Cruzeiro,Mineirão,1,0,MG,SP,MG,noite
7252,8,2018-05-30,19:30,Quarta-feira,Vitória,Internacional,Internacional,Barradão,2,3,ES,RS,RS,noite
7253,8,2018-05-30,21:00,Quarta-feira,São paulo,Botafogo-rj,São paulo,Morumbi,3,2,SP,RJ,SP,noite
7254,8,2018-05-30,19:30,Quarta-feira,Sport,Atlético-mg,Sport,Ilha do Retiro,3,2,PE,MG,PE,noite
7255,8,2018-05-30,19:30,Quarta-feira,Vasco,Paraná,Vasco,São Januário,1,0,RJ,PR,RJ,noite
7256,8,2018-05-31,21:00,Quinta-feira,Athlético-pr,Santos,Athlético-pr,Arena da Baixada,2,0,PR,SP,PR,noite
7257,8,2018-05-31,18:00,Quinta-feira,Corinthians,América-mg,Corinthians,Arena Corinthians,1,0,SP,MG,SP,tarde
7258,8,2018-05-31,16:00,Quinta-feira,Flamengo,Bahia,Flamengo,Luso Brasileiro,2,0,RJ,BA,RJ,tarde
7259,9,2018-06-02,16:00,Sábado,Atlético-mg,Chapecoense,-,Independência,3,3,MG,SC,-,tarde
7260,9,2018-06-02,16:00,Sábado,Internacional,Sport,-,Beira Rio,0,0,RS,PE,-,tarde
7261,9,2018-06-02,19:00,Sábado,Vasco,Botafogo-rj,Botafogo-rj,São Januário,1,2,RJ,RJ,RJ,noite
7262,9,2018-06-02,21:00,Sábado,Palmeiras,São paulo,Palmeiras,Allianz Parque,3,1,SP,SP,SP,noite
7263,9,2018-06-03,16:00,Domingo,América-mg,Athlético-pr,América-mg,Independência,3,1,MG,PR,MG,tarde
7264,9,2018-06-03,19:00,Domingo,Ceará,Cruzeiro,Cruzeiro,Castelão,0,1,CE,MG,MG,noite
7265,9,2018-06-03,16:00,Domingo,Flamengo,Corinthians,Flamengo,Luso Brasileiro,1,0,RJ,SP,RJ,tarde
7266,9,2018-06-03,16:00,Domingo,Bahia,Grêmio,Grêmio,Fonte Nova,0,2,BA,RS,RS,tarde
7267,9,2018-06-03,16:00,Domingo,Santos,Vitória,Santos,Vila Belmiro,5,2,SP,ES,SP,tarde
7268,9,2018-06-04,20:00,Segunda-feira,Paraná,Fluminense,Paraná,Vila Capanema,2,1,PR,RJ,PR,noite
7269,10,2018-06-05,21:30,Terça-feira,São paulo,Internacional,-,Morumbi,0,0,SP,RS,-,noite
7270,10,2018-06-06,19:30,Quarta-feira,Botafogo-rj,Ceará,-,Engenhão,0,0,RJ,CE,-,noite
7271,10,2018-06-06,21:00,Quarta-feira,Corinthians,Santos,-,Arena Corinthians,1,1,SP,SP,-,noite
7272,10,2018-06-06,21:45,Quarta-feira,Cruzeiro,Vasco,-,Mineirão,1,1,MG,RJ,-,noite
7273,10,2018-06-06,21:45,Quarta-feira,Grêmio,Palmeiras,Palmeiras,Arena do Grêmio,0,2,RS,SP,SP,noite
7274,10,2018-06-06,21:00,Quarta-feira,Sport,Athlético-pr,Sport,Ilha do Retiro,1,0,PE,PR,PE,noite
7275,10,2018-06-06,19:30,Quarta-feira,Vitória,Chapecoense,Vitória,Barradão,1,0,ES,SC,ES,noite
7276,10,2018-06-07,21:00,Quinta-feira,América-mg,Atlético-mg,Atlético-mg,Independência,1,3,MG,MG,MG,noite
7277,10,2018-06-07,20:00,Quinta-feira,Fluminense,Flamengo,Flamengo,Maracanã,0,2,RJ,RJ,RJ,noite
7278,10,2018-06-07,20:00,Quinta-feira,Paraná,Bahia,Paraná,Vila Capanema,1,0,PR,BA,PR,noite
